,Tweet Text,Remove user,Remove url,Remove RT,Remove pun,Remove stop
10,"Realme X50 Pro 5G Goes on Sale From Rs 37,999 And is The First 5G Phone in India https://t.co/eVCbnvxrpc","Realme X50 Pro 5G Goes on Sale From Rs 37,999 And is The First 5G Phone in India https://t.co/eVCbnvxrpc","Realme X50 Pro 5G Goes on Sale From Rs 37,999 And is The First 5G Phone in India ","ealme X Pro G Goes on Sale From s , And is he First G Phone in India ",ealme X Pro G Goes on Sale From s  And is he First G Phone in India ,"['ealme', 'X', 'Pro', 'G', 'Goes', 'Sale', 'From', 'And', 'First', 'G', 'Phone', 'India']"
11,@MadhavSheth1 Realme 6 will launch today....!!! Right...!!, Realme 6 will launch today....!!! Right...!!, Realme 6 will launch today....!!! Right...!!, ealme  will launch today....!!! ight...!!, ealme  will launch today ight,"['ealme', 'launch', 'today', 'ight']"
12,"RT @Shivamchawla05: Wow what a good news rough and tough realme phones with rough and tough bhai  @BeingSalmanKhan .
Damn excited.😍😍😍😍😍
@Ma…","RT  Wow what a good news rough and tough realme phones with rough and tough bhai   .
Damn excited.😍😍😍😍😍
","RT  Wow what a good news rough and tough realme phones with rough and tough bhai   .
Damn excited.😍😍😍😍😍
","  Wow what a good news rough and tough realme phones with rough and tough bhai   .
Damn excited.😍😍😍😍😍
","  Wow what a good news rough and tough realme phones with rough and tough bhai   
Damn excited😍😍😍😍😍
","['Wow', 'good', 'news', 'rough', 'tough', 'realme', 'phones', 'rough', 'tough', 'bhai', 'Damn', 'excited😍😍😍😍😍']"
13,RT @sarthak2002: Please launch the Realme X50 (4G) Midranger in India...i m waiting...i will buy a device on May 2020.....please release it…,RT  Please launch the Realme X50 (4G) Midranger in India...i m waiting...i will buy a device on May 2020.....please release it…,RT  Please launch the Realme X50 (4G) Midranger in India...i m waiting...i will buy a device on May 2020.....please release it…,  Please launch the ealme X (G) Midranger in India...i m waiting...i will buy a device on May .....please release it…,  Please launch the ealme X G Midranger in Indiai m waitingi will buy a device on May please release it…,"['Please', 'launch', 'ealme', 'X', 'G', 'Midranger', 'Indiai', 'waitingi', 'buy', 'device', 'May', 'please', 'release', 'it…']"
14,"@MadhavSheth1 @BeingSalmanKhan @realmemobiles Don't Underestimate me I'm #realmeSalman 

#realme @realmemobiles","   Don't Underestimate me I'm #realmeSalman 

#realme ","   Don't Underestimate me I'm #realmeSalman 

#realme ","   Don't Underestimate me I'm #realmeSalman 

#realme ","   Dont Underestimate me Im realmeSalman 

realme ","['Dont', 'Underestimate', 'Im', 'realmeSalman', 'realme']"
15,"Will there be a signature edition for Realme X50 Pro? @stufflistings 

@MadhavSheth1 @FrancisRealme #realmeX50Pro5G #RealmeX50Pro","Will there be a signature edition for Realme X50 Pro?  

  #realmeX50Pro5G #RealmeX50Pro","Will there be a signature edition for Realme X50 Pro?  

  #realmeX50Pro5G #RealmeX50Pro","Will there be a signature edition for ealme X Pro?  

  #realmeXProG #ealmeXPro","Will there be a signature edition for ealme X Pro  

  realmeXProG ealmeXPro","['Will', 'signature', 'edition', 'ealme', 'X', 'Pro', 'realmeXProG', 'ealmeXPro']"
16,RT @Beingvicky786: This pic of #SalmanKhan during the ad shoot for #realme confirms that his appearance from #Radhe is most probably gonna…,RT  This pic of #SalmanKhan during the ad shoot for #realme confirms that his appearance from #Radhe is most probably gonna…,RT  This pic of #SalmanKhan during the ad shoot for #realme confirms that his appearance from #Radhe is most probably gonna…,  his pic of #SalmanKhan during the ad shoot for #realme confirms that his appearance from #adhe is most probably gonna…,  his pic of SalmanKhan during the ad shoot for realme confirms that his appearance from adhe is most probably gonna…,"['pic', 'SalmanKhan', 'ad', 'shoot', 'realme', 'confirms', 'appearance', 'adhe', 'probably', 'gonna…']"
17,"@C4ETech Those who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.
And I am that type of consum… https://t.co/02fYsqtZuo"," Those who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.
And I am that type of consum… https://t.co/02fYsqtZuo"," Those who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.
And I am that type of consum… "," hose who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.
And I am that type of consum… "," hose who are saying nhi realme aacha hai ye bekar they are blind follower
And I am that type of consum… ","['hose', 'saying', 'nhi', 'realme', 'aacha', 'hai', 'ye', 'bekar', 'blind', 'follower', 'And', 'I', 'type', 'consum…']"
18,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
19,"Brand Ambassador Salman Khan with Mr Sheth, CEO of #Realme Mobile !#RealmeSalman @BeingSalmanKhan https://t.co/XAxsCpsk95","Brand Ambassador Salman Khan with Mr Sheth, CEO of #Realme Mobile !#RealmeSalman  https://t.co/XAxsCpsk95","Brand Ambassador Salman Khan with Mr Sheth, CEO of #Realme Mobile !#RealmeSalman  ","Brand Ambassador Salman Khan with Mr Sheth, CEO of #ealme Mobile !#ealmeSalman  ",Brand Ambassador Salman Khan with Mr Sheth CEO of ealme Mobile ealmeSalman  ,"['Brand', 'Ambassador', 'Salman', 'Khan', 'Mr', 'Sheth', 'CEO', 'ealme', 'Mobile', 'ealmeSalman']"
20,"Realme teases smartwatch and smartband, details IoT plans - https://t.co/klyd4d8a4h news - https://t.co/klyd4d8a4h… https://t.co/M5oJyJoSJH","Realme teases smartwatch and smartband, details IoT plans - https://t.co/klyd4d8a4h news - https://t.co/klyd4d8a4h… https://t.co/M5oJyJoSJH","Realme teases smartwatch and smartband, details IoT plans -  news -  ","ealme teases smartwatch and smartband, details Io plans -  news -  ",ealme teases smartwatch and smartband details Io plans   news   ,"['ealme', 'teases', 'smartwatch', 'smartband', 'details', 'Io', 'plans', 'news']"
21,"Realme's X50 Pro is a cheaper 5G flagship with super-fast charging

Here's a relatively affordable 5G phone with al… https://t.co/lEAp8SSO6O","Realme's X50 Pro is a cheaper 5G flagship with super-fast charging

Here's a relatively affordable 5G phone with al… https://t.co/lEAp8SSO6O","Realme's X50 Pro is a cheaper 5G flagship with super-fast charging

Here's a relatively affordable 5G phone with al… ","ealme's X Pro is a cheaper G flagship with super-fast charging

Here's a relatively affordable G phone with al… ","ealmes X Pro is a cheaper G flagship with superfast charging

Heres a relatively affordable G phone with al… ","['ealmes', 'X', 'Pro', 'cheaper', 'G', 'flagship', 'superfast', 'charging', 'Heres', 'relatively', 'affordable', 'G', 'phone', 'al…']"
22,@IndiaPOCO F1 Android 10 update hasn't been rolled out already realme 3 Pro got it what are you doing Lol, F1 Android 10 update hasn't been rolled out already realme 3 Pro got it what are you doing Lol, F1 Android 10 update hasn't been rolled out already realme 3 Pro got it what are you doing Lol, F Android  update hasn't been rolled out already realme  Pro got it what are you doing Lol, F Android  update hasnt been rolled out already realme  Pro got it what are you doing Lol,"['F', 'Android', 'update', 'hasnt', 'rolled', 'already', 'realme', 'Pro', 'got', 'Lol']"
23,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
24,"@MadhavSheth1 @BeingSalmanKhan @realmemobiles #realmeSalman #realme shot by #realme @nitin_kadiyan 
#Lucknow https://t.co/RaUhOno1mq","   #realmeSalman #realme shot by #realme  
#Lucknow https://t.co/RaUhOno1mq","   #realmeSalman #realme shot by #realme  
#Lucknow ","   #realmeSalman #realme shot by #realme  
#Lucknow ","   realmeSalman realme shot by realme  
Lucknow ","['realmeSalman', 'realme', 'shot', 'realme', 'Lucknow']"
25,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
26,@MadhavSheth1 @BeingSalmanKhan @realmemobiles #realmeSalman #realme very Excited..Too Much Fun https://t.co/2gu9GBUGQR,   #realmeSalman #realme very Excited..Too Much Fun https://t.co/2gu9GBUGQR,   #realmeSalman #realme very Excited..Too Much Fun ,   #realmeSalman #realme very Excited..oo Much Fun ,   realmeSalman realme very Excitedoo Much Fun ,"['realmeSalman', 'realme', 'Excitedoo', 'Much', 'Fun']"
27,"iQoo 3 vs Realme X50 Pro
💪🤝 Tough fight?
Which phone you prefer? https://t.co/w69KWEi2So","iQoo 3 vs Realme X50 Pro
💪🤝 Tough fight?
Which phone you prefer? https://t.co/w69KWEi2So","iQoo 3 vs Realme X50 Pro
💪🤝 Tough fight?
Which phone you prefer? ","iQoo  vs ealme X Pro
💪🤝 ough fight?
Which phone you prefer? ","iQoo  vs ealme X Pro
💪🤝 ough fight
Which phone you prefer ","['iQoo', 'vs', 'ealme', 'X', 'Pro', '💪🤝', 'ough', 'fight', 'Which', 'phone', 'prefer']"
28,@chetanbhawani IQOO3 Disign better than Realme X50 pro 🔥🔥  #GizmoArmy #GizmoTimes, IQOO3 Disign better than Realme X50 pro 🔥🔥  #GizmoArmy #GizmoTimes, IQOO3 Disign better than Realme X50 pro 🔥🔥  #GizmoArmy #GizmoTimes, IQOO Disign better than ealme X pro 🔥🔥  #GizmoArmy #Gizmoimes, IQOO Disign better than ealme X pro 🔥🔥  GizmoArmy Gizmoimes,"['IQOO', 'Disign', 'better', 'ealme', 'X', 'pro', '🔥🔥', 'GizmoArmy', 'Gizmoimes']"
29,"@amitbhawani @phoneradarblog @IqooInd Those who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.… https://t.co/6cfFwVpFo1","   Those who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.… https://t.co/6cfFwVpFo1","   Those who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.… ","   hose who are saying nhi realme aacha hai ,ye bekar ,they are blind follower.… ",   hose who are saying nhi realme aacha hai ye bekar they are blind follower… ,"['hose', 'saying', 'nhi', 'realme', 'aacha', 'hai', 'ye', 'bekar', 'blind', 'follower…']"
30,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
31,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
32,@MadhavSheth1 @BeingSalmanKhan @realmemobiles As usual realme always rocks the market and because of that I'm surel… https://t.co/JcjQmMDHJ2,   As usual realme always rocks the market and because of that I'm surel… https://t.co/JcjQmMDHJ2,   As usual realme always rocks the market and because of that I'm surel… ,   As usual realme always rocks the market and because of that I'm surel… ,   As usual realme always rocks the market and because of that Im surel… ,"['As', 'usual', 'realme', 'always', 'rocks', 'market', 'Im', 'surel…']"
33,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
34,"RT @KiraakSalmaniac: Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of @realmemobiles 😍
*
#RealMeMobiles 
#RealMe
#kirraak…","RT  Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of  😍
*
#RealMeMobiles 
#RealMe
#kirraak…","RT  Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of  😍
*
#RealMeMobiles 
#RealMe
#kirraak…","  Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of  😍
*
#ealMeMobiles 
#ealMe
#kirraak…","  Exclusive Update Megastar SalmanKhan Is the Brand Ambassador of  😍

ealMeMobiles 
ealMe
kirraak…","['Exclusive', 'Update', 'Megastar', 'SalmanKhan', 'Is', 'Brand', 'Ambassador', '😍', 'ealMeMobiles', 'ealMe', 'kirraak…']"
35,"Check out the latest Realme X50 Pro 5G in photos
 https://t.co/t8b7Mr3Pcr","Check out the latest Realme X50 Pro 5G in photos
 https://t.co/t8b7Mr3Pcr","Check out the latest Realme X50 Pro 5G in photos
 ","Check out the latest ealme X Pro G in photos
 ","Check out the latest ealme X Pro G in photos
 ","['Check', 'latest', 'ealme', 'X', 'Pro', 'G', 'photos']"
36,"@MadhavSheth1 And i found that it also has stereo speakers. So now realme really disturbing smartphone game, always good for consumers."," And i found that it also has stereo speakers. So now realme really disturbing smartphone game, always good for consumers."," And i found that it also has stereo speakers. So now realme really disturbing smartphone game, always good for consumers."," And i found that it also has stereo speakers. So now realme really disturbing smartphone game, always good for consumers.", And i found that it also has stereo speakers So now realme really disturbing smartphone game always good for consumers,"['And', 'found', 'also', 'stereo', 'speakers', 'So', 'realme', 'really', 'disturbing', 'smartphone', 'game', 'always', 'good', 'consumers']"
37,@stufflistings realme X50 pro 5G is more better, realme X50 pro 5G is more better, realme X50 pro 5G is more better, realme X pro G is more better, realme X pro G is more better,"['realme', 'X', 'pro', 'G', 'better']"
38,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
39,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
40,"@MadhavSheth1 1500 is the hint of price...

Realme Band priced at Rs 1500"," 1500 is the hint of price...

Realme Band priced at Rs 1500"," 1500 is the hint of price...

Realme Band priced at Rs 1500","  is the hint of price...

ealme Band priced at s ","  is the hint of price

ealme Band priced at s ","['hint', 'price', 'ealme', 'Band', 'priced']"
41,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
42,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
43,@ImRkhatawate @ishanagarwal24 Realme tatti brand h,  Realme tatti brand h,  Realme tatti brand h,  ealme tatti brand h,  ealme tatti brand h,"['ealme', 'tatti', 'brand', 'h']"
44,"THE PHONES GUIDE: Realme announces X50 Pro 5G globally, will be Indi... https://t.co/u5EPyETr1W","THE PHONES GUIDE: Realme announces X50 Pro 5G globally, will be Indi... https://t.co/u5EPyETr1W","THE PHONES GUIDE: Realme announces X50 Pro 5G globally, will be Indi... ","HE PHONES GUIDE: ealme announces X Pro G globally, will be Indi... ",HE PHONES GUIDE ealme announces X Pro G globally will be Indi ,"['HE', 'PHONES', 'GUIDE', 'ealme', 'announces', 'X', 'Pro', 'G', 'globally', 'Indi']"
45,RT @SadhnaS55471211: @ShokeenSanchit @YouTubeIndia @ShokeenSanchit  I like the fact that it scored 599000 in antutu benchmark which is almo…,RT      I like the fact that it scored 599000 in antutu benchmark which is almo…,RT      I like the fact that it scored 599000 in antutu benchmark which is almo…,      I like the fact that it scored  in antutu benchmark which is almo…,      I like the fact that it scored  in antutu benchmark which is almo…,"['I', 'like', 'fact', 'scored', 'antutu', 'benchmark', 'almo…']"
46,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","RT  After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World, now it’s time to bring to you the best of Entertainment World.

Bhai ","  After bringing you the best of ech World now it’s time to bring to you the best of Entertainment World

Bhai ","['After', 'bringing', 'best', 'ech', 'World', 'it’s', 'time', 'bring', 'best', 'Entertainment', 'World', 'Bhai']"
47,@ShokeenSanchit @YouTubeIndia @ShokeenSanchit  I like the fact that it scored 599000 in antutu benchmark which is a… https://t.co/eBe6Cu1Jvy,    I like the fact that it scored 599000 in antutu benchmark which is a… https://t.co/eBe6Cu1Jvy,    I like the fact that it scored 599000 in antutu benchmark which is a… ,    I like the fact that it scored  in antutu benchmark which is a… ,    I like the fact that it scored  in antutu benchmark which is a… ,"['I', 'like', 'fact', 'scored', 'antutu', 'benchmark', 'a…']"
48,"@MadhavSheth1 Recently I bought Realme 5s and that's working fine and camera is supperb 
Really Realme 
#PROUDTOBEYOUNG"," Recently I bought Realme 5s and that's working fine and camera is supperb 
Really Realme 
#PROUDTOBEYOUNG"," Recently I bought Realme 5s and that's working fine and camera is supperb 
Really Realme 
#PROUDTOBEYOUNG"," ecently I bought ealme s and that's working fine and camera is supperb 
eally ealme 
#POUDOBEYOUNG"," ecently I bought ealme s and thats working fine and camera is supperb 
eally ealme 
POUDOBEYOUNG","['ecently', 'I', 'bought', 'ealme', 'thats', 'working', 'fine', 'camera', 'supperb', 'eally', 'ealme', 'POUDOBEYOUNG']"
49,@ShokeenSanchit  I like the fact that it scored 599000 in antutu benchmark which is almost 10% faster realme x50 pr… https://t.co/LjJQLIPZt2,  I like the fact that it scored 599000 in antutu benchmark which is almost 10% faster realme x50 pr… https://t.co/LjJQLIPZt2,  I like the fact that it scored 599000 in antutu benchmark which is almost 10% faster realme x50 pr… ,  I like the fact that it scored  in antutu benchmark which is almost % faster realme x pr… ,  I like the fact that it scored  in antutu benchmark which is almost  faster realme x pr… ,"['I', 'like', 'fact', 'scored', 'antutu', 'benchmark', 'almost', 'faster', 'realme', 'x', 'pr…']"
