,Tweet Text,Remove user,Remove url,Remove RT,Remove pun,Remove stop
15,"IBM LENOVO Y50-70 59416738 15.6"" LAPTOP LED SCREEN DISPLAY UK DISPATCH https://t.co/nkpPMf0Eya https://t.co/Oakexqwu2X","IBM LENOVO Y50-70 59416738 15.6"" LAPTOP LED SCREEN DISPLAY UK DISPATCH https://t.co/nkpPMf0Eya https://t.co/Oakexqwu2X","IBM LENOVO Y50-70 59416738 15.6"" LAPTOP LED SCREEN DISPLAY UK DISPATCH  ","IBM LENOVO Y-  ."" LAPOP LED SCEEN DISPLAY UK DISPACH  ",IBM LENOVO Y   LAPOP LED SCEEN DISPLAY UK DISPACH  ,"['IBM', 'LENOVO', 'Y', 'LAPOP', 'LED', 'SCEEN', 'DISPLAY', 'UK', 'DISPACH']"
16,"IBM Lenovo Y50-70 59418222 FHD Laptop Screen Display 15.6"" Backlit Panel https://t.co/fojvUn0W9l https://t.co/55B4pLf6Vi","IBM Lenovo Y50-70 59418222 FHD Laptop Screen Display 15.6"" Backlit Panel https://t.co/fojvUn0W9l https://t.co/55B4pLf6Vi","IBM Lenovo Y50-70 59418222 FHD Laptop Screen Display 15.6"" Backlit Panel  ","IBM Lenovo Y-  FHD Laptop Screen Display ."" Backlit Panel  ",IBM Lenovo Y  FHD Laptop Screen Display  Backlit Panel  ,"['IBM', 'Lenovo', 'Y', 'FHD', 'Laptop', 'Screen', 'Display', 'Backlit', 'Panel']"
17,"IBM Lenovo Y50-70 59421832 Notebook Screen Full HD 15.6"" LED LCD D https://t.co/mZty0TLz9B https://t.co/sbcQQWb3KA","IBM Lenovo Y50-70 59421832 Notebook Screen Full HD 15.6"" LED LCD D https://t.co/mZty0TLz9B https://t.co/sbcQQWb3KA","IBM Lenovo Y50-70 59421832 Notebook Screen Full HD 15.6"" LED LCD D  ","IBM Lenovo Y-  Notebook Screen Full HD ."" LED LCD D  ",IBM Lenovo Y  Notebook Screen Full HD  LED LCD D  ,"['IBM', 'Lenovo', 'Y', 'Notebook', 'Screen', 'Full', 'HD', 'LED', 'LCD', 'D']"
18,"IBM Lenovo Y50-70 59421847 Notebook Screen Full HD 15.6"" LED LCD Display New https://t.co/gwRb7WSrrR https://t.co/O0pTnyEKww","IBM Lenovo Y50-70 59421847 Notebook Screen Full HD 15.6"" LED LCD Display New https://t.co/gwRb7WSrrR https://t.co/O0pTnyEKww","IBM Lenovo Y50-70 59421847 Notebook Screen Full HD 15.6"" LED LCD Display New  ","IBM Lenovo Y-  Notebook Screen Full HD ."" LED LCD Display New  ",IBM Lenovo Y  Notebook Screen Full HD  LED LCD Display New  ,"['IBM', 'Lenovo', 'Y', 'Notebook', 'Screen', 'Full', 'HD', 'LED', 'LCD', 'Display', 'New']"
19,RT @LenovoLegion: Welcome to an epic global competition powered by the world's most Stylish &amp; Savage gaming PCs. Apex Legends and Lenovo Le…,RT  Welcome to an epic global competition powered by the world's most Stylish &amp; Savage gaming PCs. Apex Legends and Lenovo Le…,RT  Welcome to an epic global competition powered by the world's most Stylish &amp; Savage gaming PCs. Apex Legends and Lenovo Le…,  Welcome to an epic global competition powered by the world's most Stylish &amp; Savage gaming PCs. Apex Legends and Lenovo Le…,  Welcome to an epic global competition powered by the worlds most Stylish amp Savage gaming PCs Apex Legends and Lenovo Le…,"['Welcome', 'epic', 'global', 'competition', 'powered', 'worlds', 'Stylish', 'amp', 'Savage', 'gaming', 'PCs', 'Apex', 'Legends', 'Lenovo', 'Le…']"
20,RT @MalexAmeen: Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,RT  Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,RT  Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,  Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,  Android users will be busy attacking iPhones users for No reason  the most annoying thing is even those Android users that…,"['Android', 'users', 'busy', 'attacking', 'iPhones', 'users', 'No', 'reason', 'annoying', 'thing', 'even', 'Android', 'users', 'that…']"
21,Laptop LCD Full HD 15.6 Inch Screen For Lenovo Ideapad 330 15arr 81D2001BUK New https://t.co/6AWM7tzR43 https://t.co/6Hm77Ye1NU,Laptop LCD Full HD 15.6 Inch Screen For Lenovo Ideapad 330 15arr 81D2001BUK New https://t.co/6AWM7tzR43 https://t.co/6Hm77Ye1NU,Laptop LCD Full HD 15.6 Inch Screen For Lenovo Ideapad 330 15arr 81D2001BUK New  ,Laptop LCD Full HD . Inch Screen For Lenovo Ideapad  arr DBUK New  ,Laptop LCD Full HD  Inch Screen For Lenovo Ideapad  arr DBUK New  ,"['Laptop', 'LCD', 'Full', 'HD', 'Inch', 'Screen', 'For', 'Lenovo', 'Ideapad', 'arr', 'DBUK', 'New']"
22,Laptop LCD Full HD 15.6 Inch Screen For Lenovo Ideapad 330 15arr 81D2003CGE New https://t.co/G11guDukSX https://t.co/LdSI0oGddK,Laptop LCD Full HD 15.6 Inch Screen For Lenovo Ideapad 330 15arr 81D2003CGE New https://t.co/G11guDukSX https://t.co/LdSI0oGddK,Laptop LCD Full HD 15.6 Inch Screen For Lenovo Ideapad 330 15arr 81D2003CGE New  ,Laptop LCD Full HD . Inch Screen For Lenovo Ideapad  arr DCGE New  ,Laptop LCD Full HD  Inch Screen For Lenovo Ideapad  arr DCGE New  ,"['Laptop', 'LCD', 'Full', 'HD', 'Inch', 'Screen', 'For', 'Lenovo', 'Ideapad', 'arr', 'DCGE', 'New']"
23,another @lenovo_UKI @motorolaUK @moto #android #bug clock alarm app doesnt reflect cal change start day of week its… https://t.co/7iZliEmkPH,another    #android #bug clock alarm app doesnt reflect cal change start day of week its… https://t.co/7iZliEmkPH,another    #android #bug clock alarm app doesnt reflect cal change start day of week its… ,another    #android #bug clock alarm app doesnt reflect cal change start day of week its… ,another    android bug clock alarm app doesnt reflect cal change start day of week its… ,"['another', 'android', 'bug', 'clock', 'alarm', 'app', 'doesnt', 'reflect', 'cal', 'change', 'start', 'day', 'week', 'its…']"
24,"Laptops of all brands are now at one platform. 

Contact us: 0303-0300041
Website:
https://t.co/EvlYwQKZ1R… https://t.co/0e5q5vFVZL","Laptops of all brands are now at one platform. 

Contact us: 0303-0300041
Website:
https://t.co/EvlYwQKZ1R… https://t.co/0e5q5vFVZL","Laptops of all brands are now at one platform. 

Contact us: 0303-0300041
Website:
 ","Laptops of all brands are now at one platform. 

Contact us: -
Website:
 ","Laptops of all brands are now at one platform 

Contact us 
Website
 ","['Laptops', 'brands', 'one', 'platform', 'Contact', 'us', 'Website']"
25,How to Root Yoga Tablet 8 https://t.co/4x3ZdWPH7y #lenovo #tablet #root,How to Root Yoga Tablet 8 https://t.co/4x3ZdWPH7y #lenovo #tablet #root,How to Root Yoga Tablet 8  #lenovo #tablet #root,How to oot Yoga ablet   #lenovo #tablet #root,How to oot Yoga ablet   lenovo tablet root,"['How', 'oot', 'Yoga', 'ablet', 'lenovo', 'tablet', 'root']"
26,"RT @OkroguLes: IdeaCentre A540 (24"", Intel)
IdeaCentre A540 (24)
Style meets form &amp; function
https://t.co/fOrmi2wwX1 https://t.co/7rhzZOY4iW","RT  IdeaCentre A540 (24"", Intel)
IdeaCentre A540 (24)
Style meets form &amp; function
https://t.co/fOrmi2wwX1 https://t.co/7rhzZOY4iW","RT  IdeaCentre A540 (24"", Intel)
IdeaCentre A540 (24)
Style meets form &amp; function
 ","  IdeaCentre A ("", Intel)
IdeaCentre A ()
Style meets form &amp; function
 ","  IdeaCentre A  Intel
IdeaCentre A 
Style meets form amp function
 ","['IdeaCentre', 'A', 'Intel', 'IdeaCentre', 'A', 'Style', 'meets', 'form', 'amp', 'function']"
27,RT @MalexAmeen: Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,RT  Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,RT  Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,  Android users will be busy attacking iPhones user's for No reason  the most annoying thing is even those Android users that…,  Android users will be busy attacking iPhones users for No reason  the most annoying thing is even those Android users that…,"['Android', 'users', 'busy', 'attacking', 'iPhones', 'users', 'No', 'reason', 'annoying', 'thing', 'even', 'Android', 'users', 'that…']"
28,"RT @Williams_Chriz: Your birthday month is the next phone you will use..

Jan = Itel
Feb = Infinix
Mar = Tecno
Apt = Motorola
May = Nokia…","RT  Your birthday month is the next phone you will use..

Jan = Itel
Feb = Infinix
Mar = Tecno
Apt = Motorola
May = Nokia…","RT  Your birthday month is the next phone you will use..

Jan = Itel
Feb = Infinix
Mar = Tecno
Apt = Motorola
May = Nokia…","  Your birthday month is the next phone you will use..

Jan = Itel
Feb = Infinix
Mar = ecno
Apt = Motorola
May = Nokia…","  Your birthday month is the next phone you will use

Jan  Itel
Feb  Infinix
Mar  ecno
Apt  Motorola
May  Nokia…","['Your', 'birthday', 'month', 'next', 'phone', 'use', 'Jan', 'Itel', 'Feb', 'Infinix', 'Mar', 'ecno', 'Apt', 'Motorola', 'May', 'Nokia…']"
29,"(Renewed) Lenovo ThinkCentre M71E Desktop (Core I3 3.3 Ghz, 8 GB RAM/ 500 GB HDD/ Win 10 Pro, MS Office/ Intel H61… https://t.co/NkBYuuGLJM","(Renewed) Lenovo ThinkCentre M71E Desktop (Core I3 3.3 Ghz, 8 GB RAM/ 500 GB HDD/ Win 10 Pro, MS Office/ Intel H61… https://t.co/NkBYuuGLJM","(Renewed) Lenovo ThinkCentre M71E Desktop (Core I3 3.3 Ghz, 8 GB RAM/ 500 GB HDD/ Win 10 Pro, MS Office/ Intel H61… ","(enewed) Lenovo hinkCentre ME Desktop (Core I . Ghz,  GB AM/  GB HDD/ Win  Pro, MS Office/ Intel H… ",enewed Lenovo hinkCentre ME Desktop Core I  Ghz  GB AM  GB HDD Win  Pro MS Office Intel H… ,"['enewed', 'Lenovo', 'hinkCentre', 'ME', 'Desktop', 'Core', 'I', 'Ghz', 'GB', 'AM', 'GB', 'HDD', 'Win', 'Pro', 'MS', 'Office', 'Intel', 'H…']"
30,Lenovo IdeaPad S-145 Unboxing Budget Laptop for students and Office workers 2020 https://t.co/xBeXUMOCCC,Lenovo IdeaPad S-145 Unboxing Budget Laptop for students and Office workers 2020 https://t.co/xBeXUMOCCC,Lenovo IdeaPad S-145 Unboxing Budget Laptop for students and Office workers 2020 ,Lenovo IdeaPad S- Unboxing Budget Laptop for students and Office workers  ,Lenovo IdeaPad S Unboxing Budget Laptop for students and Office workers  ,"['Lenovo', 'IdeaPad', 'S', 'Unboxing', 'Budget', 'Laptop', 'students', 'Office', 'workers']"
31,"Lenovo AIO 330 F0D70019IN 19.5-inch All-in-One Desktop (J4005/4GB/1TB/Windows 10 Home/Integrated Graphics), Black https://t.co/MxHFHEfYld","Lenovo AIO 330 F0D70019IN 19.5-inch All-in-One Desktop (J4005/4GB/1TB/Windows 10 Home/Integrated Graphics), Black https://t.co/MxHFHEfYld","Lenovo AIO 330 F0D70019IN 19.5-inch All-in-One Desktop (J4005/4GB/1TB/Windows 10 Home/Integrated Graphics), Black ","Lenovo AIO  FDIN .-inch All-in-One Desktop (J/GB/B/Windows  Home/Integrated Graphics), Black ",Lenovo AIO  FDIN inch AllinOne Desktop JGBBWindows  HomeIntegrated Graphics Black ,"['Lenovo', 'AIO', 'FDIN', 'inch', 'AllinOne', 'Desktop', 'JGBBWindows', 'HomeIntegrated', 'Graphics', 'Black']"
32,"LENOVO G50-80 SERIES FHD New Laptop Screen 15.6"" LED Backlit LCD Display Panel https://t.co/xnWLuARDGX https://t.co/YqnBguzZPY","LENOVO G50-80 SERIES FHD New Laptop Screen 15.6"" LED Backlit LCD Display Panel https://t.co/xnWLuARDGX https://t.co/YqnBguzZPY","LENOVO G50-80 SERIES FHD New Laptop Screen 15.6"" LED Backlit LCD Display Panel  ","LENOVO G- SEIES FHD New Laptop Screen ."" LED Backlit LCD Display Panel  ",LENOVO G SEIES FHD New Laptop Screen  LED Backlit LCD Display Panel  ,"['LENOVO', 'G', 'SEIES', 'FHD', 'New', 'Laptop', 'Screen', 'LED', 'Backlit', 'LCD', 'Display', 'Panel']"
33,"Lenovo Tab M10 Full-HD (3GB, 32GB, Wi-Fi + 4G LTE, Non Calling), Slate Black https://t.co/gUu94mi2R5","Lenovo Tab M10 Full-HD (3GB, 32GB, Wi-Fi + 4G LTE, Non Calling), Slate Black https://t.co/gUu94mi2R5","Lenovo Tab M10 Full-HD (3GB, 32GB, Wi-Fi + 4G LTE, Non Calling), Slate Black ","Lenovo ab M Full-HD (GB, GB, Wi-Fi + G LE, Non Calling), Slate Black ",Lenovo ab M FullHD GB GB WiFi  G LE Non Calling Slate Black ,"['Lenovo', 'ab', 'M', 'FullHD', 'GB', 'GB', 'WiFi', 'G', 'LE', 'Non', 'Calling', 'Slate', 'Black']"
34,"Lenovo Tab V7 Tablet (6.9 inch, 32GB, Wi-Fi + 4G Voice Calling), Onyx Black https://t.co/UWQvQ9xtTR","Lenovo Tab V7 Tablet (6.9 inch, 32GB, Wi-Fi + 4G Voice Calling), Onyx Black https://t.co/UWQvQ9xtTR","Lenovo Tab V7 Tablet (6.9 inch, 32GB, Wi-Fi + 4G Voice Calling), Onyx Black ","Lenovo ab V ablet (. inch, GB, Wi-Fi + G Voice Calling), Onyx Black ",Lenovo ab V ablet  inch GB WiFi  G Voice Calling Onyx Black ,"['Lenovo', 'ab', 'V', 'ablet', 'inch', 'GB', 'WiFi', 'G', 'Voice', 'Calling', 'Onyx', 'Black']"
35,"Lenovo Tab M10 FHD REL Tablet (10.1-inch, 32GB, WiFi + LTE + Volte Calling), Black https://t.co/wUtfwQ2sZS","Lenovo Tab M10 FHD REL Tablet (10.1-inch, 32GB, WiFi + LTE + Volte Calling), Black https://t.co/wUtfwQ2sZS","Lenovo Tab M10 FHD REL Tablet (10.1-inch, 32GB, WiFi + LTE + Volte Calling), Black ","Lenovo ab M FHD EL ablet (.-inch, GB, WiFi + LE + Volte Calling), Black ",Lenovo ab M FHD EL ablet inch GB WiFi  LE  Volte Calling Black ,"['Lenovo', 'ab', 'M', 'FHD', 'EL', 'ablet', 'inch', 'GB', 'WiFi', 'LE', 'Volte', 'Calling', 'Black']"
36,"Lenovo Tab4 8 Tablet (8 inch, 16GB, Wi-Fi + 2G LTE, Voice Calling), Slate Black https://t.co/IcpiwZAV1t","Lenovo Tab4 8 Tablet (8 inch, 16GB, Wi-Fi + 2G LTE, Voice Calling), Slate Black https://t.co/IcpiwZAV1t","Lenovo Tab4 8 Tablet (8 inch, 16GB, Wi-Fi + 2G LTE, Voice Calling), Slate Black ","Lenovo ab  ablet ( inch, GB, Wi-Fi + G LE, Voice Calling), Slate Black ",Lenovo ab  ablet  inch GB WiFi  G LE Voice Calling Slate Black ,"['Lenovo', 'ab', 'ablet', 'inch', 'GB', 'WiFi', 'G', 'LE', 'Voice', 'Calling', 'Slate', 'Black']"
37,"Lenovo Yoga Tab 3 10 Tablet (10.1 inch, 16GB, Wi-Fi + 4G LTE, Calling), Slate Black https://t.co/sCyKNA5j7u","Lenovo Yoga Tab 3 10 Tablet (10.1 inch, 16GB, Wi-Fi + 4G LTE, Calling), Slate Black https://t.co/sCyKNA5j7u","Lenovo Yoga Tab 3 10 Tablet (10.1 inch, 16GB, Wi-Fi + 4G LTE, Calling), Slate Black ","Lenovo Yoga ab   ablet (. inch, GB, Wi-Fi + G LE, Calling), Slate Black ",Lenovo Yoga ab   ablet  inch GB WiFi  G LE Calling Slate Black ,"['Lenovo', 'Yoga', 'ab', 'ablet', 'inch', 'GB', 'WiFi', 'G', 'LE', 'Calling', 'Slate', 'Black']"
38,"Lenovo Tab4 10 Tablet (10.1 inch,16GB,Wi-Fi + 4G LTE, Non Calling) Slate Black https://t.co/nFk7njJUzz","Lenovo Tab4 10 Tablet (10.1 inch,16GB,Wi-Fi + 4G LTE, Non Calling) Slate Black https://t.co/nFk7njJUzz","Lenovo Tab4 10 Tablet (10.1 inch,16GB,Wi-Fi + 4G LTE, Non Calling) Slate Black ","Lenovo ab  ablet (. inch,GB,Wi-Fi + G LE, Non Calling) Slate Black ",Lenovo ab  ablet  inchGBWiFi  G LE Non Calling Slate Black ,"['Lenovo', 'ab', 'ablet', 'inchGBWiFi', 'G', 'LE', 'Non', 'Calling', 'Slate', 'Black']"
39,"Lenovo Tab4 8 Plus Tablet (8 inch, 16GB, Wi-Fi + 3G LTE, Voice Calling), Black https://t.co/TOVACL835i","Lenovo Tab4 8 Plus Tablet (8 inch, 16GB, Wi-Fi + 3G LTE, Voice Calling), Black https://t.co/TOVACL835i","Lenovo Tab4 8 Plus Tablet (8 inch, 16GB, Wi-Fi + 3G LTE, Voice Calling), Black ","Lenovo ab  Plus ablet ( inch, GB, Wi-Fi + G LE, Voice Calling), Black ",Lenovo ab  Plus ablet  inch GB WiFi  G LE Voice Calling Black ,"['Lenovo', 'ab', 'Plus', 'ablet', 'inch', 'GB', 'WiFi', 'G', 'LE', 'Voice', 'Calling', 'Black']"
40,"Lenovo Tab 7 Tablet (6.98 inch, 16GB, Wi-Fi + 4G LTE, Voice Calling) Black https://t.co/h2hXK41vI8","Lenovo Tab 7 Tablet (6.98 inch, 16GB, Wi-Fi + 4G LTE, Voice Calling) Black https://t.co/h2hXK41vI8","Lenovo Tab 7 Tablet (6.98 inch, 16GB, Wi-Fi + 4G LTE, Voice Calling) Black ","Lenovo ab  ablet (. inch, GB, Wi-Fi + G LE, Voice Calling) Black ",Lenovo ab  ablet  inch GB WiFi  G LE Voice Calling Black ,"['Lenovo', 'ab', 'ablet', 'inch', 'GB', 'WiFi', 'G', 'LE', 'Voice', 'Calling', 'Black']"
41,RT @bestads: Interactive ad: Lenovo: Equality Spell Check  https://t.co/HLjVKNX2OF,RT  Interactive ad: Lenovo: Equality Spell Check  https://t.co/HLjVKNX2OF,RT  Interactive ad: Lenovo: Equality Spell Check  ,  Interactive ad: Lenovo: Equality Spell Check  ,  Interactive ad Lenovo Equality Spell Check  ,"['Interactive', 'ad', 'Lenovo', 'Equality', 'Spell', 'Check']"
