Sentiment,Tweets
[4],['Sir Lincon Democratic government \nFor the people of the people by the people\n\nLe Modi Indian democratic govern… ']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  Countrywide protests against Delhi AntiMuslimiot GenocideInDelhi and to prevent Modis arrival in Bangladesh \n\nPr…']
[0],['  Dear PM Modi\n\n🔹Unfollow the abusive trolls\n🔹Dont stay maun when women are exploited\n🔹Sack your party leaders who commit cri…']
[0],['  A Parsi woman in New Zealand asked me Do you still support Narendra Modi Hes creating riots everywhere He will end…']
[0],['  A Parsi woman in New Zealand asked me Do you still support Narendra Modi Hes creating riots everywhere He will end…']
[0],['  Mass protests in Dhaka against Modis planned visit Pakistan amp Bangladesh geographically  km apart may not be one cou…']
[0],['  Not a single bomb blast in the country in last  years his has not happened just like that but due to strong measures take…']
[0],['  Gender discrimination is one of the pillars on which this government stands PM Modi ji please dont waste time playin…']
[0],['Need for common global voice PM Modi talks globalisation foreign policy at E GBS \n\n\nv… ']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  ‘Middle class will benefit from emerging Jan Aushadhi centres’ PM  \n\n ']
[4],['  Priyanka Vadra Gandhi using pic from Pakistan to attack Yogi govt\n\nCongress official handle using pic from  to atta…']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  I dont believe this You had five years to halt or reverse this immeasurable damage \n\nInstead capital infusion by th…']
[0],['  Not a single bomb blast in the country in last  years his has not happened just like that but due to strong measures take…']
[0],['  In st Century when the world is moving towards women empowerment BJP is moving towards women disempowerment ising c…']
[0],['  Can’t understand FM ‘s logic She insists Yes bank loans are UPA period loans hen how have they increased  since …']
[0],['  hese days I don’t find a single person in the West who doesn’t dislike Modi Ignore the NIs ']
[4],['  East aur west only my PMMODI is the best💐']
[2],['  UN human rights chief launches unprecedented legal action against Indian government over citizenship protests ']
[4],['  Persecution continues in India\n\n Friday prayers Indian police brutally beat a group of Muslim immigrants\n\n he situation is…']
[0],['  Hate against Modi has reached Bangladesh Dhaka witnessed an ocean of protesters chanting against Govt Invitation to Mo…']
[0],['  ‘Middle class will benefit from emerging Jan Aushadhi centres’ PM  \n\n ']
[4],['  Because of Modi Afghans are burning Indian flags ']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  I should also add that ‘he Print’ is the fakest news outlet in the history of the press It publishes this article about…']
[0],['  his “nationalist”  👉🏼 ']
[0],['  A Parsi woman in New Zealand asked me Do you still support Narendra Modi Hes creating riots everywhere He will end…']
[0],['  Go MODI Go \nGo KILLE Go \nGo BUCHE Go \n\nDown👎🏽with the Butcher of GUJA KASHMI amp DELHI ']
[4],['  Greetings on Janaushadhi Diwas this day marks the unwavering commitment of PM Modi towards a Healthy India  he successful…']
[4],['Modi ji we know you are a good actor but this too much 😂😂 🙏 ']
[0],['  Go MODI Go \nGo KILLE Go \nGo BUCHE Go \n\nDown👎🏽with the Butcher of GUJA KASHMI amp DELHI ']
[0],['  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt \n\nhis is a blatant fascist d…']
[0],['     From Pandit Nehru himself Wonder what would have been the reaction if Modi had said t…']
[0],['PM Modi gets emotional while interacting with Jan Aushadhi Yojana beneficiaries\nJanAushadhiDiwas… ']
[0],['  A Parsi woman in New Zealand asked me Do you still support Narendra Modi Hes creating riots everywhere He will end…']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[4],['  After Narendra Modi decided not to participate in Holi Milan can we have have Liberals Leftists and Islamists going nuts…']
[0],['hen what was Pulwama Attack which course of life lost of our  brave Soldiers\n\nWho is Accountable it \nWho is… ']
[0],['  Every Modi hater must watch this video clip ']
[0],['  Hi  \n\nModi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings It was a sure s…']
[0],['  Countrywide protests against Delhi AntiMuslimiot GenocideInDelhi and to prevent Modis arrival in Bangladesh \n\nPr…']
[2],['  hreadAlert\n\n Ji claims to be a crusader of women rights but in reality Modi Ji is a misogynist claiming to…']
[0],['  Modi Sarkar justifies being isolated and slammed by Govts worldwide including the United Nations\nModiMadeDisaster may even…']
[0],['  he common people are the real beneficiaries of Jan Aushadhi Yojana Its dream come true for the poors to get medicines a…']
[0],['  A nation can never progress when half its population are held back\n\nFrom party leaders abusing and assaulting women to t…']
[0],['  A nation can never progress when half its population are held back\n\nFrom party leaders abusing and assaulting women to turning a…']
[0],['  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt \n\nhis is a blatant fascist d…']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  Age of cronyism where a “strong leader is personally controlling everything making a mockery of regulation Modi must…']
[0],['  Hi  \n\nModi ji tweeted the other day that to stay safe from Corona Virus avoid mass gatherings It was a sure s…']
[0],['  YES\nPM  Friends\n\nNirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very stressed…']
[0],['  No Yes Bank \n\nModi and his ideas have destroyed India’s economy \n\n NoBank']
[0],['  What do we do then we cant vote a person beyond physical appearance']
[0],['  Astonished to see this tweet about  from a retired bureaucrat of the country’s premier civil service eference a…']
[0],['  Not a single bomb blast in the country in last  years his has not happened just like that but due to strong measures take…']
[2],['he  UnitedStates presidential elections will be the th quadrennial presidential election to either elect a… ']
[4],['  کابل امروز\nKagul today For the first time a demonstration against India India is no more considered a friendly country und…']
[0],['  As expected FM says Yes Bank problem happened in UPA era In reality its llending grew   during Modi govt’s  years when o…']
[0],['  Short Story\n\n“Hindutva is dangerous” said a Liberal son\n“What is Hindutva” Father asked\nSon didn’t know\n“Ummmmm…']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[0],['  LIVE Shri  listening to PM Modi jis address on Jan Aushadhi Diwas celebrations in Delhi JanJanakJanAushadhi htt…']
[0],['  Around  people protest in Bangladesh over Indian PM Narendra Modis upcoming visit ']
[0],['  Yes Banks willful defaulters\n\nAdani Group   crore\nAmbani Group   crore\nVedanta Group   crore abo…']
[0],['  PM  gets emotional while interacting with Jan Aushadhi Yojana beneficiaries \n\nPM got emotional when a woman…']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['I received Birthday Greetings directly from PM shree Narendra Modi hank you so much  sir']
[0],['  LIVE Shri  listening to PM Modi jis address on Jan Aushadhi Diwas celebrations in Delhi JanJanakJanAushadhi https…']
[0],['  Jokers from opposition are blaming NaMo that Gujarat Smart city SPV company withdrew cr from Yes Bank a couple of days ag…']
[0],['  ⭕️YES Bank Loans rose from s  Crores in  to s  Crores in \n⭕️ Unpaid Loans taken by Modi’s friends…']
[0],['Should PM Modi become corrupt amp do scams  ']
[0],['  Modi left no stone unturned while uplifting the women ']
[0],['  he UK media should be paying more attention to the fascist Modi regime in India deploying techniques of terror amp dehum…']
[0],['  Dear PM Modi\n\n🔹Unfollow the abusive trolls\n🔹Dont stay maun when women are exploited\n🔹Sack your party leaders who commit c…']
[0],['  If you want to comment on the tweets of Modis news agency ANI take a screenshot of that tweet dont just retweet Dont co…']
[4],['Priyanka Vadra Gandhi using pic from Pakistan to attack Yogi govt\n\nCongress official handle using pic from  to… ']
[0],['  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt \n\nhis is a blatant fascist d…']
[0],['JanJanakJanAushadhi\nEnsuring equality of healthcare PM Modi launched Jan Aushadhi Kendras oday these Kendras… ']
[0],['  Foreign Hand in Delhi riots\n\nJanth George Soros slams Modi Govt pledges  billion  fight Nationalism\n\nFeb th Anti C…']
[0],['  All that the Modi govt has done its just make false promises and pay lip service through hollow campaigns like Beti B…']
[0],['  Pradhan Mantri Jan Aushadhi Kendras by PM  Government continues to impact the lives of Indias Poor\n\nhis…']
[0],['   urged people to not to believe in hearsay and rumours\n\n']
[0],['  Most incompetent minister of modi government is   He is further damaging  s governments image…']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['  Modi Ji explaining the reality of people opposing riple alaq CAA NC\n\nMust watch amp Share ']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[0],['JanJanakJanAushadhi\nEnsuring equality of healthcare PM Modi launched Jan Aushadhi Kendras oday these Kendras… ']
[0],['  Sadly when non onion amp garlic eating Sitharaman says the situation with  is normal for depositors it causes panic Bec…']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[0],['  A nation can never progress when half its population are held back\n\nFrom party leaders abusing and assaulting women to turning a…']
[0],['  Astonished to see this tweet about  from a retired bureaucrat of the country’s premier civil service eference a…']
[0],['  Chidambaram was attending ana Kapoors party  he was ensuring his frds were King of Good imes \n\n was atte…']
[0],['JanJanakJanAushadhi\nPM Jan Aushadhi Pariyojna was launched by PM Modi to make highquality medicines available to… ']
[0],['  Modi left no stone unturned while uplifting the women ']
[0],['JanJanakJanAushadhi\nPM Modi is interacting with beneficiaries of Jan Aushadhi initiative as well as with Jan Aush… ']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[0],['  How is this mander moron allowed to go gallivanting to the USA after creating mayhem here \nIf these libby gasholes could pr…']
[0],['   in its election manifesto promised to ensure passage of womens reservation billhe commitment forgotten t…']
[0],['Its well planned Holocaust of Muslims under Modi Government ']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['Union finance minister Nirmala Sitharaman confirmed on Friday that the troubled Yes Bank had loan exposure to “very… ']
[0],['  Modi ji says go cashless My firms account is here YesBank I have to pay s  lakh before Holi If I can withdraw only…']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['  If it is true that YES BANK in trouble due to Anil Ambani who failed to repay  Cr loan then the newspaper headli…']
[0],['JanJanakJanAushadhi\nPM Jan Aushadhi Pariyojna was launched by PM Modi to make highquality medicines available to… ']
[0],['  Age of cronyism where a “strong leader is personally controlling everything making a mockery of regulation Modi must…']
[0],['  Chidambaram was attending ana Kapoors party  he was ensuring his frds were King of Good imes \n\n was atte…']
[0],['         ']
[0],['  he UK media should be paying more attention to the fascist Modi regime in India deploying techniques of terror amp dehum…']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  Massive protest in Dhaka opposing Modi’s upcoming visit to Bangladesh  ']
[0],['  WomanKiBaat WomanKiBaat\nPM Modi is obsessed with his one sided Mann Ki Baat Its time he heard what women of India…']
[0],['  Modi Ji explaining the reality of people opposing riple alaq CAA NC\n\nMust watch amp Share ']
[4],['  Priyanka Vadra Gandhi using pic from Pakistan to attack Yogi govt\n\nCongress official handle using pic from  to atta…']
[4],['  Greetings on Janaushadhi Diwas this day marks the unwavering commitment of PM Modi towards a Healthy India  he successful…']
[4],['  Priyanka Vadra Gandhi using pic from Pakistan to attack Yogi govt\n\nCongress official handle using pic from  to atta…']
[0],['  Every Modi hater must watch this video clip ']
[0],['  Jokers from opposition are blaming NaMo that Gujarat Smart city SPV company withdrew cr from Yes Bank a couple of days ag…']
[0],['JanJanakJanAushadhi\nPM Modi is interacting with beneficiaries of Jan Aushadhi initiative as well as with Jan Aush… ']
[4],['Priyanka Vadra Gandhi using pic from Pakistan to attack Yogi govt\n\nCongress official handle using pic from  to… ']
[0],['  Bookmark this tweet\n\nhe BES thing about Modi Govt is they are so incredibly fucking incompetent \n\nevisit this tweet af…']
[4],['  Dear PM Modi perhaps its time for India to launch an IndiaSolidarityFund to improve public health resilience by ramping up p…']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['  Every Modi hater must watch this video clip ']
[0],['  LIVE Shri  listening to PM Modi jis address on Jan Aushadhi Diwas celebrations in Delhi JanJanakJanAushadhi htt…']
[0],['     And why my tweets are not conspiracy but FACUAL account   Modi on SS leadership  amp wh…']
[0],['  Around  people protest in Bangladesh over Indian PM Narendra Modis upcoming visit ']
[0],['  Who are the blood sucking parasites responsible for your suffering \n\nYesBank willful defaulters\n\nVedanta   Cr\nAmba…']
[0],['  Modi Ji explaining the reality of people opposing riple alaq CAA NC\n\nMust watch amp Share ']
[4],['  Fixed it \n\nPeaceful Muslims love Modi he terrorists don’t  ']
[0],['  his “nationalist”  👉🏼 ']
[0],['  Modi’s  arrogance is on show for the past seven months Old stunts like the women’s day gimmick are being deployed as he has l…']
[0],['     \n\nDo you think Modis government will ever punish these… ']
[0],[' hen what was Pulwama Attack which course of life lost of our  brave Soldiers\n\nWho is Accountable i… ']
[0],['e the whole SheInspiresUs thing this is equivalent to indulgent parents trying to distract the child who wants… ']
[0],['  Jokers from opposition are blaming NaMo that Gujarat Smart city SPV company withdrew cr from Yes Bank a couple of days ag…']
[0],['  Before the elections Modi ranted about a “khan market” gang which was running him amp his policies down now post second term he…']
[0],['  Modi govt strategy flawed needs reboot Poor macroeconomic management too much protectionism overregulation medio…']
[0],['  Every Modi hater must watch this video clip ']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[0],['  लवजेहादइस्लामिकएजेंडा \nPakistan is supporting amp abetting terror amp genocide of Hindus minorities in Kashmir enforcin…']
[4],['  Balkh province condemns Modi savagery against the 🇮🇳 Indian Muslims \n\nAll nonAfghan Nazi populated cities of Afghanistan a…']
[4],['  Not all Muslim nations love Modi\n\nIn many parts of the Muslim world Modi now appears to be the most intensely disliked…']
[4],['  Fixed it \n\nPeaceful Muslims love Modi he terrorists don’t  ']
[0],['  Many still cant cause its a game of narratives and social media and fa impossible for a common… ']
[4],['  Persecution continues in India\n\n Friday prayers Indian police brutally beat a group of Muslim immigrants\n\n he situation is…']
[0],['hese folks were a part of Sonias NAC Funded operated by Italian govt and Soros money hink heir idea of de… ']
[0],['  Every Modi hater must watch this video clip ']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['  Jokers from opposition are blaming NaMo that Gujarat Smart city SPV company withdrew cr from Yes Bank a couple of days ag…']
[0],['           ']
[0],['  When you criticize Modi ji \n\nEntire GodiMedia is like ']
[4],[' You forget the cleanchit given by mr Bobde to modi government in SSCScamCase before becoming the CJI']
[0],['  Malayalam News Channels AsianetNews and Media One telecast banned for  hours by Modi Govt \n\nhis is a blatant fascist d…']
[4],['  Because of Modi Afghans are burning Indian flags']
[0],['  Every Modi hater must watch this video clip ']
[4],['  Indonesian muslim burn Indian flag during rally in front of Indian embassy in Jakarta to protest massacre of muslims by Modi go…']
[0],['   I appreciate your initiative Modi Ji \n\nModi Govt launched the Pradhan Mantri Bhartiya Janaushadhi Pariyojana…']
[0],['  Not a single bomb blast in the country in last  years his has not happened just like that but due to strong measures take…']
[0],['  Muslims in India continue to be subjected to statesponsored terrorism as today Ashor Nagar Masjid in the capital ci…']
[0],['Dear PM Modi\n\n🔹Unfollow the abusive trolls\n🔹Dont stay maun when women are exploited\n🔹Sack your party leaders who… ']
[0],['  Dear PM Modi\n\n🔹Unfollow the abusive trolls\n🔹Dont stay maun when women are exploited\n🔹Sack your party leaders who commit c…']
[4],['  here’s no Islamic country where India is lived amp adored more than in Afghanistan Successive Indian governments incl Mo…']
[0],['  Sea of people protests in Dhaka to prevent Modis arrival in Bangladesh\n\nhey said we won’t let him come here If…']
[0],['We welcome  Union Information amp Broadcasting Minister ShriPrakash Javadkars decision to withdraw the the ban on t… ']
[0],['  Modi ji says go cashless My firms account is here YesBank I have to pay s  lakh before Holi If I can withdraw only…']
[0],['  Every Modi hater must watch this video clip ']
[0],['hus PM Modi has contributed to over  of the worlds agenda singlehandedly here in India \n\n lakh people hav… ']
[4],['  Fixed it \n\nPeaceful Muslims love Modi he terrorists don’t  ']
[0],['he WHO says that they will bring a hundred crore people under healthcare coverage PM Modi has already given that… ']
